screen_name,tweet,favorite_count,retweet_count,reply_to,n_user_mentions,n_hashtags,n_urls,user_mentions,hashtags
GUSTAVOMIRAV,"🚎T R A M W A Y   D E   P A R I S El mejor transporte público de PARIS ideal para BOGOTÁ Y CALI @CaliMereceMetro @Paris @AlcaldiaDeCali @idubogota @Bogota @SectorMovilidad @MetroBogota @MauriceArmitage @EnriquePenalosa @NicolasOrejuela @TransMilenio https://t.co/3BJK8LjldJ",0,0,,1,0,1,"CaliMereceMetro",""
ElAbogadoFeroz,"@Payaso_Maldito Terribleeeee bailemos!!! 🕺🕺🕺",0,0,Payaso_Maldito,1,0,0,"Payaso_Maldito",""
Dr_PEMP,"@CoherenciaR",0,0,CoherenciaR,1,0,0,"CoherenciaR",""
drogolo_,"#Laik",0,0,,0,1,0,"","Laik"
CJIVAMUKTI,"Facebook: Jivamukti Rincón Del Alma  Fanpage: Centro Integral Jivamukti Twitter: @cjivamukti WhatsApp:0992189368 Convencional:04-2125784 Página web: https://t.co/4Joajy9it8 Correo:… https://t.co/AhNTZgDmLS",0,0,,1,0,1,"CJIVAMUKTI",""
leonessaordonez,"Se merece su primera paliza de amor",0,0,,0,0,0,"",""
papicruz1974,"Cierto es esto? @silvitabuendia",0,0,,1,0,0,"silvitabuendia",""
jonatitorr,"@aguschmer En este momento creo que lo más idóneo sería que venga Sampaoli por lo conseguido con Chile por ejemplo. Celico es un muy buen DT pero es más formador; trabaja más con divisiones menores; sería una buena opción si el en la mayor lleva a todos los sub 20; los podría guiar.",0,0,aguschmer,1,0,1,"aguschmer",""
workaholic76,"@VanHammeJeanP @manugonzalez76 @gacc554 Esa Man es papel quemado nadie le para balón.... dejenla que haga show 🤣🤣🤣🤣🤣🤣",0,0,VanHammeJeanP,3,0,0,"VanHammeJeanP;manugonzalez76;gacc554",""
MabelSelenaCel3,"Voten👇👇👇 #몬스타엑스 #MonstaX @OfficialMonstaX  09 Steve Aoki &amp; Monsta X - Play It Cool - VEGA Radio https://t.co/CGuVqvcErP vía @VegaRadio",0,0,,2,2,1,"OfficialMonstaX;vegaradio","몬스타엑스;MonstaX"
jblakman,"Lástima que esa competencia no la tenga el Municipio.",0,0,,0,0,0,"",""
drogolo_,"#Laik",0,0,,0,1,0,"","Laik"
jonatitorr,"@aguschmer Ya vimos lo que pasó cuando Celico cogió la Selección Mayor; las indisciplinadas de los Mayores. Si se lleva el proceso y jugamos con juveniles en la selección mayor Celico sería una muy buena opción.",0,0,aguschmer,1,0,1,"aguschmer",""
pmpozom,"I'm at Colegio Torremar in Guayaquil; Guayas https://t.co/3JQesKdSUx",0,0,,0,0,1,"",""
dhanna,"@gavegiec @manaranjodiaz ❤ https://t.co/AjA6jrftDd",0,0,gavegiec,2,0,0,"gavegiec;manaranjodiaz",""
MabelSelenaCel3,"Voten👇👇👇  #몬스타엑스 #MonstaX @OfficialMonstaX #WEAREHERETOUR 13 MONSTA X - Alligator - VEGA Radio https://t.co/AiaNZFCgND vía @VegaRadio",0,0,,2,3,1,"OfficialMonstaX;vegaradio","몬스타엑스;MonstaX;WEAREHERETOUR"
ricardobonifaz,"Como dicen por ahí “ Sino lo puedes vencer ; únete “ je je je #ricardobonifazpeluquería #influencer #marcos_bonifaz #instawear #cecilia_torres54  #instawear #alexgarzón #ecu #peluqueroecuatoriano #etc #instagramers… https://t.co/5QLql6cbL7",0,0,,0,3,1,"","ricardobonifazpeluquería;influencer;marcos_bonifaz"
migueviejo,"@karesalmeida Mmmm ... pues si 😊",0,0,karesalmeida,1,0,0,"karesalmeida",""
PaolytahB,"Así es 💕",0,0,,0,0,0,"",""
MabelSelenaCel3,"Sin duda la mejor💕💕💕💕💛💛 #몬스타엑스 #MonstaX @OfficialMonstaX   Aquí te va una canción para ti… WHO DO U LOVE? de Monsta X https://t.co/wCKXxyHj1d",0,0,,1,2,1,"OfficialMonstaX","몬스타엑스;MonstaX"
mjizquierdo,"@Belliiisima89 @CynthiaViteri6 La verdad como ya termina creo que no hay mayor drama... Sin embargo ahora todas se valdrán de esto y si salen embarazadas tendrán que dejarlas terminar el reinado como a ella... No es un crimen es una bendición; sin embargo hay reglas qué hay que cumplir 🤷🏻‍♀️",0,0,Belliiisima89,2,0,1,"Belliiisima89;CynthiaViteri6",""
fmoral1959,"@moraviet @jguaido Ojalá fuese tan sencillo.",0,0,moraviet,2,0,0,"moraviet;jguaido",""
MabelSelenaCel3,"👇👇👇👇🙏🙏🙏  #몬스타엑스 #MonstaX @OfficialMonstaX He usado Shazam para descubrir Who Do U Love?; de MONSTA X Feat. French Montana https://t.co/ITaERuVgvC",0,0,,1,2,1,"OfficialMonstaX","몬스타엑스;MonstaX"
marielamona70,"@Beto7bsc @ByronMorenoR Antes de insultar; aprende ortografía; se escribe Hampón.",0,0,Beto7bsc,2,0,0,"Beto7bsc;ByronMorenoR",""
cesarito2007,"Nombran auditoria y tiemblan...que joyas que se encuentra uno...ojala salga esa auditoría....",0,0,,0,0,0,"",""
fredmorace,"@LeoStagg @chinoemierda Tantos sinvergüenzas que aún jungen de jueces; como es posible que aún esté a cargo de dicha audiencia.",0,0,LeoStagg,2,0,0,"LeoStagg;chinoemierda",""
AndreaVillon4,"@eluniversocom @angel2aguirre Dejen trabajar! Por que tienen miedo que  investiguen;no sean solapadores!",0,0,eluniversocom,2,0,0,"eluniversocom;angel2aguirre",""
HIJAdeD69611638,"Difare el grupo empresarial más serio; sólido; puntual y correcto! ⭐️⭐️⭐️⭐️⭐️ excelente servicio todas las estrellas! @GrupoDIFARE  confíen en ellos plenamente.  Lo mejor de 🇪🇨 Ecuador. Si yo lo recomiendo es porque ya paso todas las pruebas a la Excelencia en servicio! https://t.co/danUJ3EViG",0,0,,0,0,1,"",""
pdrofigueroa,"Es un cojudo",0,0,,0,0,0,"",""
marielamona70,"@Sidan69 @ByronMorenoR El corazón del hincha...🤦🤦🤦🤦🤦",0,0,Sidan69,2,0,0,"Sidan69;ByronMorenoR",""
juancarlostq90,"@jamolestina @fmolestinae Típico milenial ofendido https://t.co/8AUeNYAa7g",0,0,jamolestina,2,0,0,"jamolestina;fmolestinae",""
malulyoliva,"No se quién mismo es pero ¿Soy solo yo o #SaraWinter  les suena y hasta se parece a un personaje de Game of Thrones?",0,0,,0,1,0,"","SaraWinter"
jhonattanBSC,"Porque si pides eso eres odiador desestabilizador no eres barcelonista y sobre todo no tienes derecho a celebrar si somos campeones en diciembre",0,0,,0,0,1,"",""
GabyJFloresM,"Mañana prometo no almorzar donde la manaba; de repente y van 2 kilos más a los 3 q mue tenia 😢💀🐷",0,0,,0,0,0,"",""
mtandazo16,"Me preocupé mas por lo que podía decir la gente  ...",0,0,,0,0,0,"",""
klebersorianoz,"@elcomerciocom Ojalá le paguen y no los vuelva a demandar...",0,0,elcomerciocom,1,0,0,"elcomerciocom",""
AmilkaHurtado,"Yo no pido tener el cuerpazo solo pido entrar en el vestido el sábado 😭😭",0,0,,0,0,0,"",""
giovannialv,"@elcomerciocom Que investigación más pepa; que más salieron de los investigadores de la NASA?",0,0,elcomerciocom,1,0,0,"elcomerciocom",""
VelizJeff,"@pakillari Eso mismo; quitarse el escudo para ganar la guerra dice Elvira Sastre. Yo igual; crucemos los dedos.",0,0,pakillari,1,0,0,"pakillari",""
EsteticaDarlin,"RESULTADOS EN 1 SOLA SESION   LIPOESCULTURA SIN PASAR POR QUIRÓFANO   Trabaja sobre acumulación de grasa localizada; esos cúmulos que aunque se realice dieta y ejercicio no se logra eliminar   TRATAMIENTOS REDUCTORES… https://t.co/JsUvpgLdvO",0,0,,0,0,1,"",""
CharlingX,"El taxi en el que le hubiera gustado viajar Estebana! en Ecuador;Guayaquil https://t.co/GebwNig2bZ",0,0,,0,0,1,"",""
YissethSalguero,"@NataliaAndreea3 Haberlo dicho antes amor. 🙈",0,0,NataliaAndreea3,1,0,0,"NataliaAndreea3",""
jaseto2011,"Nuestros invitados para este jueves a las 07h00 en @teleramaec #noticias primera emisión https://t.co/45b2nvDCqP",0,0,,1,1,0,"teleramaec","noticias"
jp11d,"@pfyessss_ Jajajajajajaja lo máximo 💙",0,0,pfyessss_,1,0,0,"pfyessss_",""
MalenaNoMilena,"Ni mi ex era tan intenso. https://t.co/azfGTjafr0",0,0,,0,0,0,"",""
Socioempleo_ec,"ASISTENTE CONTABLE; $394 - $500; LOJA/LOJA; https://t.co/p6gNGiP5Zs https://t.co/oriNPYZclQ",0,0,,0,0,1,"",""
klebersorianoz,"@gabita La verdad nunca me ha llamado la atención esa red social",0,0,gabita,1,0,0,"gabita",""
MichelobULTRAPe,"@Omar4177 Nada de eso Omar; nunca es tarde para empezar; además estamos iniciando el mes; ¿asumimos el reto juntos y nos ponemos en #ModoUltra?",0,0,Omar4177,1,0,1,"Omar4177",""
Walterick,"Jajajajajajajajajajajajajajajaja",0,0,,0,0,0,"",""
juancarlostq90,"@jamolestina @fmolestinae No alcanza el espacio para mencionar tu equipos europeos y sudamericanos 🤣 tendría que abrir un hilo. Confirmen: @a_daks @sebastianojedat",0,0,jamolestina,2,0,1,"jamolestina;fmolestinae",""
AriannaOchoaG_,"@Katherinebg_ Cuando no se volteen 😪",0,0,Katherinebg_,1,0,0,"Katherinebg_",""
i_hesiodus_i,"@AlixMihay No me preocupo; lo dije con ironía ;pensé que era obvio mi sarcasmo; en cuanto a los fujimoristas todos me tienen  bloqueado y eso es un honor para mí; soy anti aprista y anti fujimorista.",0,0,AlixMihay,1,0,1,"AlixMihay",""
vbarbery,"@LassoGE @amchamgye @luchiamador Qué bueno! 👏🏻👏🏻👏🏻",0,0,LassoGE,3,0,0,"LassoGE;amchamgye;luchiamador",""
JennyHilll,"@JacquelineRodas @EcuavisaInforma @ecuavisa Sería el colmo que lo dejen en libertad si los jueces deciden dejarlo libre habría que encerrar a los jueces por corruptos",0,0,JacquelineRodas,3,0,1,"JacquelineRodas;EcuavisaInforma;ecuavisa",""
VelizJeff,"@LuisaMCarvajal Tomo ese abrazo y besito con uñas y dientes🖤🖤🖤",0,0,LuisaMCarvajal,1,0,0,"LuisaMCarvajal",""
jhonattanBSC,"@jlvalero Ya vi bien y si vino de LDUP",0,0,jlvalero,1,0,0,"jlvalero",""
mjizquierdo,"@Belliiisima89 @CynthiaViteri6 Si correcto! La verdad no lo veo un crimen. Ya está a punto de terminar su reinado; pero la verdad esto traerá problemas a futuro. Ya hemos de verlo y te diré! Te acuerdas que te dije? En tal caso un hijo es lo más maravilloso que nos puede pasar en realidad eso es lo que importa",0,0,Belliiisima89,2,0,1,"Belliiisima89;CynthiaViteri6",""
Fabricioescorza,"#puedesdarloquetienes https://t.co/YPHl4kjyMp",0,0,,0,1,0,"","puedesdarloquetienes"
giovannialv,"@parischiquitoo @ROBINNOVOA @AreaDeportivaFM @anto_v25 A es por el Ancho Valencia",0,0,parischiquitoo,4,0,0,"parischiquitoo;ROBINNOVOA;AreaDeportivaFM;anto_v25",""
gallardogerman,"Delfín le ganó 2-0 sin inconvenientes al Mushuc Runa. La ventaja pudo ser más amplia; pero no supo aprovechar las que tuvo. El equipo de Bustos es muy superior y no debería tener tantos problemas a la vuelta para avanzar a 4tos de final de @CopaEcuador",0,0,,0,0,1,"",""
Osvy1984,"@actgye1 X 2",0,0,actgye1,1,0,0,"actgye1",""
carlospolit91,"@MarvilaOficial Tuve la oportunidad de hacerlo! Te aconsejo que visites un lugar espectacular! Se llama Taqueria El Abanico en el DF; una hueca con los mejores tacos que he probado en mi vida",0,0,MarvilaOficial,1,0,1,"MarvilaOficial",""
AdrianCgp,"Soy tan humilde que ya me sé los comerciales de youtube.",0,0,,0,0,0,"",""
cristinaechever,"@sandrayepez1 Siento mucho su pérdida aunq no tengo un familiar directo muerto a causa d eso me sumo al dolor d perder a un ser querido xq debe ser muy doloroso 😣",0,0,sandrayepez1,1,0,1,"sandrayepez1",""
Tell75NC,"Nuevo nivel alcanzado 🎉 Para alcanzar el nivel 3 de @localguides; ayudé a otros usuarios a explorar lugares en Google Maps. #localguides https://t.co/SXJqqHrCc2",0,0,,1,0,1,"localguides",""
MabelSelenaCel3,"Rodeo👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏",0,0,,0,0,0,"",""
i_hesiodus_i,"@gatitayp_03 @Sernatur @subturismo @Minrel_Chile @monicazalaquett @meconomia @chiletravel_es @GobiernodeChile @awolleter @MarcaChile @FEDETUR_Chile @transforma_tur Un asco? podría ser más específica? o Ud es admiradora de la comida de gringolandia; puede no gustarle la comida tradicional; pero no califique como asco; solo lo es la basura.",0,0,gatitayp_03,8,0,1,"gatitayp_03;Sernatur;subturismo;Minrel_Chile;monicazalaquett;meconomia;chiletravel_es;GobiernodeChile",""
carlospolit91,"@MarvilaOficial El gran abanico*",0,0,carlospolit91,1,0,0,"MarvilaOficial",""
cristinaechever,"@CNNEE Ir a Twitter mas seguido 🤣🤣",0,0,CNNEE,1,0,0,"CNNEE",""
DaniellaMunozA,"@raul_mantilla Are those patacones or fried plantain? No puej",0,0,raul_mantilla,1,0,0,"raul_mantilla",""
SorayaOliveros,"😍😍😍😍😍😍😭😭😭😭",0,0,,0,0,0,"",""
AdrianCgp,"Cómo van con sus rommies tóxicos; ¿ya se comieron lo qué dejaste en la refri?",0,0,,0,0,0,"",""
VelizJeff,"@ximenastrella Lo hizo! Rompió todo. Qué mujer para increíble tu mami; fue un gustazo trabajar juntos y ya hay fecha de publicación! El martes 16 en @eluniversocom 💕",0,0,ximenastrella,1,0,1,"ximenastrella",""
crismaceroq,"Por favor......Cafú x100000000000",0,0,,0,0,0,"",""
PEDRO_VASQUEZ27,"#ArribaPerú #Incondicional @CONMEBOL @SeleccionPeru 🇵🇪 @LaRoja 🇨🇱 @CopaAmerica @TuFPF @MarathonPeru @CocaColaPe @MovistarPeru https://t.co/HGbLcJBjsp",0,0,,7,2,1,"CONMEBOL;SeleccionPeru;LaRoja;CopaAmerica;TuFPF;MarathonPeru;CocaColaPe","ArribaPerú;Incondicional"
giovannialv,"@lauradiaf @naxxxos No sufran; capaz es una máquina en la cama; es un tipo detallista; amoroso; fiel; etc tantas cosas que los grillos no entenderán",0,0,lauradiaf,2,0,1,"lauradiaf;naxxxos",""
ElAbogadoFeroz,"No lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo digas Beto; no lo dig... 🙊🙊🙊",0,0,,0,0,1,"",""
ericksorianoo,"DOMINGO TODOS A SAMANES!!! 🙌🏻⚡️APOYEMOS A LAS #Eléctricas @CSEFemenino",0,0,,1,1,0,"CSEFemenino","Eléctricas"
klebersorianoz,"@RedFamiliarPF Si a las pro aborto les "paga" PP dígame a ustedes como org ¿Quiénes les pagan o les auspician el activismo?",0,0,RedFamiliarPF,1,0,0,"RedFamiliarPF",""
Big_Thor,"@Alfachackra Pero no por burlarse.  Cómo asimilar estos conceptos?",0,0,Alfachackra,1,0,0,"Alfachackra",""
ElAbogadoFeroz,"JAJAJAJAJAJAJAJAJAJAJAJA",0,0,,0,0,0,"",""
WaykaPeru,"#LoÚltimo | El fiscal supremo Víctor Rodríguez Monteza solicitó a través de un documento que se anule la prisión preventiva contra @KeikoFujimori. Como se recuerda el viernes la sala evaluará el recurso de casación que solicitó la defensa de Keiko Fujimori este 5 de junio. https://t.co/gM3nUPH5eW",0,0,,0,1,1,"","LoÚltimo"
i_hesiodus_i,"@Icxbxtcch @pattyromero11 @Sernatur @subturismo @Minrel_Chile @monicazalaquett @meconomia @chiletravel_es @GobiernodeChile @awolleter @MarcaChile @FEDETUR_Chile @transforma_tur Todas las comidas son buenas; evitemos el chauvinismo; yo he degustado comida de Chile muy buena; también tengo amigos y cuando lo he visitado su país me han tratado bien",0,0,Icxbxtcch,8,0,1,"Icxbxtcch;pattyromero11;Sernatur;subturismo;Minrel_Chile;monicazalaquett;meconomia;chiletravel_es",""
ximefloresg,"@ccarrasco750 @BarcelonaSC Que bien",0,0,ccarrasco750,2,0,0,"ccarrasco750;BarcelonaSC",""
AdrianCgp,"No se hagan las vistimas. ¡Por la gran pukkkkta!",0,0,,0,0,0,"",""
HuanucoRed,"FORTALECIENDO NUESTROS ESTABLECIMIENTOS DE SALUD En una reunión de trabajo se comprometió a un grupo de médicos del antiguo Carlos Showing Ferrari; para que puedan laborar en las Moras; Aparicio Pomares y Peru Corea; en los cuales se tenía un déficit de profesionales. https://t.co/tQUIzcG9O9",0,0,,0,0,1,"",""
bautistersogas1,"@EzauMarujoz sigueme ya que andas respondiendo tuits xd💕",0,0,EzauMarujoz,1,0,0,"EzauMarujoz",""
FranciscoYcazaS,"Lo que sea..",0,0,,0,0,0,"",""
ariannabananana,"Yo: Chuta que pena que se hayan divorciado; no tienen ni 5 meses de casados. Mi amiga: https://t.co/mS4XXIIJ9b",0,0,,0,0,0,"",""
giovannialv,"@Belliiisima89 Fue el eclipse?",0,0,Belliiisima89,1,0,0,"Belliiisima89",""
gustavoparedesa,"@robertoxavier Prueba @Avianca",0,0,robertoxavier,2,0,0,"robertoxavier;Avianca",""
Mario_Raz,"Como hablamos con Danielle van de Donk 👀 #WWC2019",0,0,,0,1,0,"","WWC2019"
tonhersan,"@RonPeper @Willywild6 @DrBanner50 @majo_carrion Inseminación o borrachera nivel bestia",0,0,RonPeper,4,0,0,"RonPeper;Willywild6;DrBanner50;majo_carrion",""
Walterick,"Ya se normalizó todo o sigue el Apocalipsis??  Me parece que también hay problemas con la mensajería de TW",0,0,,0,0,0,"",""
RoddyLopz,"@jhonattanBSC La AFA",0,0,jhonattanBSC,1,0,0,"jhonattanBSC",""
Dr_PEMP,"@ElAbogadoFeroz 👉🥚",0,0,ElAbogadoFeroz,1,0,0,"ElAbogadoFeroz",""
Its_Gabbs_,"Billy Ray Cyrus es la joda. Jamás pensé tuitear esto. Old Town Road on the loop!!! Blame Lil Nas X",0,0,,0,0,0,"",""
SERCOPec,"@JulioMejia8 @silvanavallejo @South_Centre @ComunicacionEc @Produccion_Ecu @FinanzasEc Estimado usuario; por favor ayúdenos con el número de su Denuncia Ciudadana para revisar el estado del trámite.",0,0,JulioMejia8,6,0,1,"JulioMejia8;silvanavallejo;South_Centre;ComunicacionEc;Produccion_Ecu;FinanzasEc",""
i_hesiodus_i,"@Sernatur @subturismo @Minrel_Chile @monicazalaquett @meconomia @chiletravel_es @GobiernodeChile @awolleter @MarcaChile @FEDETUR_Chile @transforma_tur Que pena me da leer la sarta de estupideces que dicen ambos; que carajos les pasa; es un  partido de futbol; espero que gane el mejor; los paises deben estar unidos ante un mal mayor que es la ignorancia y los políticos sinvergüenzas que usan el futbol para manipularnos😡",0,0,Sernatur,8,0,1,"Sernatur;subturismo;Minrel_Chile;monicazalaquett;meconomia;chiletravel_es;GobiernodeChile;awolleter",""
giovannialv,"@Flacopurabuya Fuerte cachos",0,0,Flacopurabuya,1,0,0,"Flacopurabuya",""
maemily10,"@Odithg12 Abre dm",0,0,Odithg12,1,0,0,"Odithg12",""
KenoEstefano_,"@B_Suarez9 @ComunicadorBSC Que se quede para que? Si con Alvez ya no habría espacio además 5 m esta bien; campana no es la mega figura ni es el mega crack ya demostró que el mundial le quedó grande pesado ofrecen eso Barcelona venderlo pero yaaaaaa",0,0,B_Suarez9,2,0,1,"B_Suarez9;ComunicadorBSC",""
BarakAgency,"🏞 Imagina estar en un lugar donde puedes disfrutar paisajes increíbles de la #montaña 📌 #ElAltar es el lugar ideal para explorar una de las #lagunas más hermosas del País; Laguna Amarilla.  ➡️ Has visitado este lugar? 🌐 https://t.co/mtj3qs4pnf  📲 WhatsApp: +593 981287879 https://t.co/sknVdyA1GX",0,0,,0,2,1,"","montaña;ElAltar"
Dr_PEMP,"Hermoso detalle...!! Éxitos estimados compatriotas; @RichardCarapazM @PervisEstupinan ..!! @CoherenciaR",0,0,,3,0,0,"RichardCarapazM;PervisEstupinan;CoherenciaR",""
Bee_Vinyl,"¡Nuevo álbum de @Nas anunciado! 'The Lost Tapes 2' será lanzado 19 de julio. Incluye producción de Kanye West; RZA; Pete Rock; The Alchemist; #Pharrell y más  #Nas https://t.co/EwrRvfPc5q",0,0,,1,0,1,"Nas",""
gustavoparedesa,"@ImpuestoVerde novedades ; avances ; últimos progresos ; agradezco su actualización de información ...",0,0,ImpuestoVerde,1,0,0,"ImpuestoVerde",""
ximefloresg,"@Arkivperu @AlertaNews24 Y lo correcto es Países Bajos jajaja",0,0,Arkivperu,2,0,0,"Arkivperu;AlertaNews24",""
AdrianCgp,"Porque conozco esa sonrisa tan definitiva.",0,0,,0,0,0,"",""
mielesdiegol,"@feijooeddie @denissearguello @TindyCorrea Asiiiii es 😥😪",0,0,feijooeddie,3,0,0,"feijooeddie;denissearguello;TindyCorrea",""
PatricioRML94,"Yo solo quiero cumplir mis sueños; hacer mucho dinero; comer lo que quiera con mis seres queridos y amar a mi pareja todos los días.",0,0,,0,0,0,"",""
AdrianCgp,"KFC es lo más rico que puede existir. Fin.",0,0,,0,0,0,"",""
marielamona70,"No son correistas; es gente harta de la injusticia de esta porquería de gobierno en contubernio con la prensa vendida!",0,0,,0,0,1,"",""
henryorh,"Trabajando en las alturas en Guayas Province https://t.co/XYHEpkRWZU",0,0,,0,0,1,"",""
Patrici36670403,"@CedoTati @CeballosFJ @MVEspinosaS A si será compañera la buena disposición al diálogo de las autoridades saldremos de está",0,0,CedoTati,3,0,0,"CedoTati;CeballosFJ;MVEspinosaS",""
WaykaPeru,"#ALERTA 🚨 | Retrasan operación de mujer que lleva 10 días con hijo fallecido en su vientre. ➡️ https://t.co/CvV7tHaPSJ https://t.co/suW0eGRdOH",0,0,,0,1,1,"","ALERTA"
ariannabananana,"@lexcorleon Pues a ella si le calzó PAAARO",0,0,lexcorleon,1,0,0,"lexcorleon",""
CentinelaPeru,"Accidente de tránsito en la Panamericana; av. Primavera con av. El Polo.   #TráficoRPP  #TráficoCentinela https://t.co/nlgA6PGQC9",0,0,,0,2,0,"","TráficoRPP;TráficoCentinela"
JOSECAS77077456,"O sea; salimos de la gran arepa vieja y caemos en el choripan mata hambre.",0,0,,0,0,0,"",""
comandato,"En @Comandato nos preocupamos por el cuidado de tu ropa. 😌 Mira el video hasta el final para saber cómo. 📱🏃🏽‍♂ #EstamosAquíParaTi https://t.co/jZMrZFVKSH",0,0,,1,0,1,"comandato",""
Lauraamatc,"Educación y buenas costumbres; solo eso señores.",0,0,,0,0,0,"",""
Socioempleo_ec,"AUDITOR SENIOR (ENTIDAD FINANCIERA); $751 - $1000; PICHINCHA/QUITO; https://t.co/JiVy7Bsu3Y https://t.co/7CqO3JbQ3I",0,0,,0,0,1,"",""
Socioempleo_ec,"OFICIAL DE NEGOCIOS (INSTITUCION FINANCIERA); $501 - $750; PICHINCHA/QUITO; https://t.co/ZAG8TJwJbR https://t.co/iAVNgp9ho0",0,0,,0,0,1,"",""
Socioempleo_ec,"SERVICIO AL CLIENTE (ENTIDAD FINANCIERA); $501 - $750; PICHINCHA/QUITO; https://t.co/VWPjGUnmTB https://t.co/1WkyqgsFxJ",0,0,,0,0,1,"",""
